Date;adidas ;Allianz;BASF;Bayer;Beiersdorf;BMW;Commerzbank;Continental;Daimler;Deutsche Bank ;Deutsche Börse;Deutsche Lufthansa; Deutsche Post;Deutsche Telekom;EON;Fresenius;Fresenius Medical Care;HeidelbergCement;Henkel vz;Infineon Technologies; Linde;Merck;Münchener Rückversicherungs-Gesellschaft;ProSiebenSat1 Media;RWE;SAP;Siemens;thyssenkrupp;Volkswagen vz;Vonovia
07.02.2006;42,4775;130,89;32,24;33,86;34,58205;38,97;150,96085;79,42938;47,7;77,57897;50,8;13,32;23,28;12,21195;29,83228;14,61426;30,41622;74,74793;29,50047;7,05256;63,985;42,16932;110,45;19,14;67,3456;41,7125;74,59;20,23;36,28177;
06.02.2006;42,6;130,2;32,235;33,8;35,07156;38,65;148,39865;80,03859;47,93;76,59552;51,25;13,44;23;12,04389;30,10481;14,31789;29,95002;75,6614;29,85678;6,91882;63,6603;42,21852;110,1;20;67,66454;41,8025;74,53;20,58;36,12272;
03.02.2006;43,125;129,18;32,275;33,68;34,965;38,25;146,15018;79,5841;47,5;75,42932;50,93;13,36;23,49;12,18394;30,32867;14,18025;29,54043;76,5841;29,43054;6,80291;63,84175;41,8692;111;20,1;67,96354;42;74,07;20,56;35,73505;
02.02.2006;43,25;128,3;32,23;33,99;34,95501;37,9;147,14369;79,38103;47,3;76,03853;49,98;13,11;23,25;12,06257;30,30271;14,208;29,26737;76,824;29,35395;6,83857;63,5075;42,8532;110,19;20,44;68,07318;42,35;73,96;20,79;35,93386;
01.02.2006;42,975;131,05;32,775;34,72;35,28135;37,5;151,64062;78,327;48,07;78,05764;52,48;13,22;23,75;12,14659;30,27027;13,90386;29,2041;77,3684;30,5694;6,91882;63,9659;42,7794;111,29;20,04;68,39211;42,945;75,4;20,75;36,18236;
31.01.2006;43,025;132,65;32,43;34,37;35,1315;37,23;146,35934;77,4567;47,26;76,91754;52,05;13,05;23,19;12,16527;29,82579;13,764;29,21409;77,37762;30,68928;6,9099;63,9468;42,21852;111,73;18,8;67,59477;42,125;75,06;21,06;35,24798;
30.01.2006;43,575;132,8;31,79;34,22;35,54775;36,98;148,03262;77,72746;47,32;76,09075;50,65;12,78;23,5;12,33332;29,37157;13,68075;29,25072;80,92079;30,636;6,99014;63,7176;42,22836;113,72;18,92;66,64792;41,8625;75,62;21,13;35,46667;
27.01.2006;42,4625;132,75;32,095;34,7;35,298;36,92;147,71888;75,28095;46,9;75,36839;49,575;12,64;23,27;12,30531;29,17691;13,653;29,18745;81,24374;31,0689;6,99906;65,78995;42,43008;114,03;19,4;66,29909;41,4575;76,26;21,95;35,28775;
26.01.2006;41,5475;130,42;31,37;33,61;35,4978;36,92;141,86241;74,8458;46,82;74,12386;47,825;12,54;22,72;12,20261;28,541;13,73958;29,18079;77,92202;30,69261;7,08822;62,6098;41,4264;112,17;18,5;65,0333;41,36;76;20,31;35,09888;
25.01.2006;41,375;127,33;31,425;34,09;35,298;36,79;139,09105;73,52101;45,32;72,11345;47,45;12,33;22,05;12,05323;28,24901;13,53867;29,3373;74,53571;30,06324;7,04364;62,0177;41,2296;108,65;18,21;64,21603;40,505;71,34;19,65;33,62773;
24.01.2006;41,5;124,1;30,975;34,2;35,15148;35,95;131,71818;72,18655;44,28;71,34759;46,895;12,29;21,8;12,09991;28,30092;13,38438;28,5714;71,72147;29,12085;7,03472;59,592;39,94056;107,25;17,84;64,12633;36,7175;70,23;19,26;33,21024;
23.01.2006;41,545;125,58;31,06;34,18;35,39124;35,88;133,33916;73,02784;42,66;71,99161;46,9;12,39;21,91;12,34266;28,48585;13,3977;29,06424;71,10326;29,1375;6,94556;61,47335;39,483;107,9;17,65;64,69443;36,6775;70,55;18,72;32,69335;
20.01.2006;41,4625;125,3;30,965;34,42;35,44785;35,89;135,27389;72,50566;42,84;72,33973;47,945;12,47;21,64;12,24929;28,70647;13,40658;29,24406;71,02022;29,08422;6,79399;61,9795;39,35508;107,33;17,65;65,09311;36,5;70;18,62;32,91204;
19.01.2006;41,495;127,17;31,445;34,58;35,964;36,11;136,99945;74,02385;43,73;73,14912;48;12,72;22,05;12,46403;29,36184;13,45875;28,971;70,95563;29,8368;7,12388;62,92495;39,36;110,31;17,66;66,17949;37,145;70,75;18,77;33,66749;
18.01.2006;41,11;125,54;31,695;34,73;35,09154;36,17;134,01893;73,73375;43,27;72,36584;45,25;12,45;21,58;12,52005;29,05362;13,23675;28,70793;69,18405;28,9377;7,00798;62,9154;38,49408;109;17,66;65,18281;37,3775;70,85;18,58;33,35934;
17.01.2006;41,4325;128,75;31,82;35,03;35,53776;36,58;136,42427;74,50735;44,26;73,6713;45,65;12,53;21,78;12,62275;29,29371;13,29225;29,21409;69,9868;29,20077;7,1328;63,45975;38,24808;111,2;17,19;64,80407;38,045;71,28;18,76;33,75695;
16.01.2006;41,4475;130,55;31,745;35,58;35,81748;37;138,56815;75,26161;45,1;74,71567;45,64;12,68;22,21;12,75346;29,44944;13,098;29,304;71,0479;29,12418;7,27546;63,49795;38,67612;111,94;17,4;64,98347;38,5775;72,05;18,84;34,17444;
13.01.2006;41,1;129,67;31,315;35,34;35,59104;37,15;139,61395;74,46867;45,1;74,5329;45,48;12,66;22,34;12,72545;28,97575;12,86157;29,2707;71,0479;28,18179;7,26654;63,221;38,5482;111,95;16,66;62,93031;38,2975;72,17;19,04;34,3136;
12.01.2006;41,5375;132,6;31,66;35,62;35,4978;37,19;140,76432;76,2963;45,73;75,52505;45,11;12,79;22,3;12,8935;29,27099;12,6318;29,58372;71,0479;28,81782;7,38245;64,0232;35,8422;113,83;16,54;62,90041;38,2525;73,5;19,08;34,2142;
11.01.2006;41,1125;133,48;31,55;35,53;35,21808;37,4;138,56815;76,03521;45,7;75,46413;43,65;12,9;22,11;13,22961;28,87193;12,52968;29,80683;71,07558;29,08755;7,38245;63,3356;35,8668;111,43;16,8;62,52167;38,375;73,8;19,02;34,0154;
10.01.2006;41,14;132,54;31,165;35,7;34,95834;37,56;135,84908;75,34864;45,25;73,71482;42,435;12,96;21,8;13,26695;28,63185;12,4098;29,58705;70,72496;28,81116;7,33787;63,0491;34,7598;110,4;16,9;61,74426;39,12;73,22;18,86;32,99156;
09.01.2006;41,36;134,9;31,445;36,05;35,38125;37,68;136,738;75,57105;45,03;73,58427;42,87;13,3;21,44;13,36965;28,53776;12,54189;29,7702;70,82645;28,73457;7,44486;63,603;34,2924;112,9;16,9;61,86387;40,2325;74,72;19,04;32,94186;
06.01.2006;41,8175;135,59;31,645;36,06;35,45784;37,78;136,52885;75,17458;44,08;73,31447;43,39;13;21,54;13,38833;28,60914;12,432;29,97999;70,85413;28,95102;7,50727;64,07095;34,317;113,6;16,75;61,9436;39,9125;75,14;19,05;32,80269;
05.01.2006;41,875;133,8;31,775;36,12;35,3646;37,31;137,94067;73,92715;44,1;72,67045;43,125;12,76;21,02;13,28563;28,83949;12,321;30,17313;70,99254;28,638;7,3022;63,985;34,23828;113,98;16,2;62,1828;39,605;74,79;18,92;32,65359;
04.01.2006;42;133,35;31,525;36,37;35,49447;37,45;139,40479;72,37995;44,15;72,64434;43,505;12,84;21,19;13,27629;29,10877;12,321;30,29301;71,11249;28,53477;7,1328;65,1119;34,44;114,6;16,1;62,84061;38,5375;75,35;18,92;32,98162;
03.01.2006;41,395;130,2;31,95;36,28;35,51778;37,21;138,35899;72,70873;43,95;71,13871;43,675;12,67;21,02;13,19226;28,68051;12,17337;29,89341;71,18631;28,65465;6,92773;64,1569;34,44492;115,45;16,02;62,41204;38,1825;72,92;18,35;33,16054;
02.01.2006;41,05;129,05;32,415;35,62;34,84845;37,4;137,15632;72,94081;43,86;71,30407;43,955;12,56;20,85;13,15492;28,62211;11,81262;29,75355;70,57732;29,06757;6,9099;63,32605;34,55316;115,1;16,25;62,52167;38,3025;72,94;17,94;32,66353;
30.12.2005;40;127,94;32,355;35,29;34,632;37,05;136,05824;72,50566;43,14;71,27796;43,28;12,51;20,48;13,14558;28,35283;11,766;29,637;69,4424;28,305;6,89207;62,81035;34,4154;114,38;16,35;62,34227;38,29;72,4;17,62;32,30568;
29.12.2005;40,2525;129,1;32,665;35,78;34,1658;37,41;139,50937;73,1052;43,6;71,86977;43,38;12,48;20,58;13,17359;28,66105;11,79708;29,78685;69,09178;28,24839;6,93665;63,28785;34,37112;115,96;16,19;62,43197;38,655;73,78;17,63;32,35538;
28.12.2005;40,35;129,35;32,55;35,79;34,1325;37,12;140,50288;71,97381;43,37;72,18308;43,5;12,44;20,55;13,13625;28,71296;11,81484;29,42388;68,66733;28,06857;6,93665;63,2592;34,23828;115,87;15,98;62,67118;38,6275;72,78;17,55;32,31562;
27.12.2005;40,675;129,7;32,56;35,92;34,5654;36,9;141,02577;71,7514;42,8;72,11345;43,56;12,19;20,49;13,0989;28,84922;11,8992;29,52711;68,2798;28,07856;6,95448;63,36425;34,33176;116,1;16,01;63,02998;38,61;72,66;17,5;32,25598;
23.12.2005;40,2825;128,65;32,465;35,66;34,52211;36,88;140,3983;71,32592;42,8;72,06124;43,285;12,17;20,57;13,05222;28,70322;11,80485;29,12418;69,101;28,01529;6,95448;62,94405;34,31208;115,72;16,1;62,76088;38,4475;71,94;17,45;31,93789;
22.12.2005;40,3625;128,25;32,4;35,4;34,30233;36,86;140,55516;71,4613;42,75;71,81755;43,305;12,18;20,3;12,96819;28,541;11,7105;28,85445;68,87033;27,72891;6,97231;61,3492;34,0956;115,74;16,17;62,58147;38,525;71,24;17,45;31,99754;
21.12.2005;40,07;128,9;32,46;35,4;34,75188;36,76;140,03227;71,4613;42,5;71,9568;43,92;12,13;19,96;12,94018;28,34958;11,91585;28,68795;69,94066;27,6723;7,02581;61,20595;34,1202;115,55;16,1;62,2426;38,5975;72,21;17,12;32,15658;
20.12.2005;40,3575;127,34;32,095;34,45;34,47216;37,02;139,77082;71,6547;42,6;71,17353;44,23;12,15;19,73;12,88416;28,04786;11,85258;28,88442;69,93143;27,96534;6,91882;58,2741;34,4892;113,82;16,25;61,26586;38,2375;72,1;17,05;32,35538;
19.12.2005;39,8125;127,65;31,96;34,24;35,14815;36,92;140,65974;71,47097;42,82;71,13001;44,495;12,02;19,57;12,8935;27,56444;11,8215;28,61802;68,8611;27,80217;6,99906;57,90165;34,80408;114,59;16,31;60,99675;38,625;72,2;17,08;32,64365;
16.12.2005;39,745;127,2;32,22;34,49;35,10153;37;139,09105;71,63536;42,55;71,79144;44,835;12,1;19,55;13,06155;27,67475;11,53734;28,305;69,11023;27,90207;6,98123;58,26455;34,4892;114,35;16,05;60,79742;38,63;71,6;16,99;32,63371;
15.12.2005;39,385;125,5;31,63;34,17;34,9317;36,9;133,96664;71,87711;42,27;70,74708;43,51;11,9;19,49;13,08023;26,84094;11,4552;28,19844;69,8853;28,17513;6,9099;58,13085;34,25796;111,84;16,27;60,25921;38,75;70,2;17,05;32,88221;
14.12.2005;39,26;124,97;31,475;34,17;34,68195;37,28;134,6987;71,60635;42,1;70,86022;43,635;11,69;19,53;13,08956;26,59761;11,57508;28,18179;70,1252;28,10187;6,88315;58,5033;34,19892;112,37;16,05;59,89044;38,475;70,18;17,03;32,9021;
13.12.2005;39,345;125,87;31,365;33,73;34,4655;37,46;134,48954;71,4613;42,74;72,07864;43,275;11,78;19,66;13,14558;26,72089;11,4996;28,28502;70,38356;28,3383;6,83857;58,81845;34,8336;112,95;15,94;59,81071;38,7275;70,05;17,1;33,0015;
12.12.2005;39,145;126,55;31,415;33,88;34,84179;37,62;135,37847;70,91978;42,71;72,90543;43,69;11,85;19,28;13,12691;26,51001;11,48295;28,00197;70,67882;27,83214;6,99014;58,7898;35,32068;113,95;15,97;58,8838;38,7175;68,66;17,13;33,3494;
09.12.2005;39,175;125,4;31,55;34,06;34,7319;37,62;134,48954;70,96813;43,18;72,69656;44,025;11,89;19,35;13,08956;26,09797;11,40636;27,88209;70,57732;27,92205;6,93665;59,0954;34,83852;114,05;15,95;58,48512;38,75;67,8;17,07;33,64761;
08.12.2005;39,195;125,46;31,55;34,35;34,65864;37,42;134,48954;70,61034;43,08;73,14912;44,035;12,04;19,3;13,11757;26,38672;11,4996;27,4725;71,2878;27,98532;6,99906;58,22635;34,8336;114,5;16;58,77416;38,805;66,87;17,1;33,78677;
07.12.2005;38,125;126,25;31,43;34,05;34,76853;37,43;133,13;71,0745;42,99;73,15782;43,545;11,76;19,07;13,11757;26,3121;11,5884;27,12285;70,27283;27,9054;6,91882;58,637;35,28624;115;15,5;58,70439;38,625;66,47;17,25;33,70725;
06.12.2005;38,295;128,69;31,75;34,57;34,64865;37,94;133,07771;71,4613;43,37;73,64519;43,375;11,74;18,55;13,08956;26,67547;11,655;26,96301;69,15637;28,09854;7,01689;59,16225;34,932;118,2;15,15;59,23263;38,9;65,84;17,16;33,73707;
05.12.2005;38,325;128,39;31,645;34,7;34,19244;37,82;131,66589;70,99714;42,95;73,01857;42,705;11,63;18,51;12,9962;26,32832;11,65389;27,00963;68,09526;27,8388;6,89207;59,37235;34,7352;118,3;15,11;59,13297;38,625;64,99;17,07;33,74701;
02.12.2005;37,9775;127,95;31,935;35;34,13916;37,79;131,40444;70,84242;43,47;73,88888;43,095;11,58;18,63;13,22961;26,72414;11,44077;27,31932;68,05835;28,305;7,0793;59,39145;34,49412;119,92;15,22;59,65124;38,95;65,51;17,08;33,49851;
01.12.2005;37,765;125,85;31,885;34,59;34,1658;37,47;130,88154;70,4943;43,47;73,48854;41,75;11,46;18,52;13,2016;26,54245;11,3331;26,90973;68,30748;27,97533;6,99906;58,9044;34,4892;116,61;15,45;59,44194;38,675;65,23;17,13;33,14066;
30.11.2005;37,2725;123,49;31,325;33,86;34,1658;37,32;131,35215;69,53697;42,94;72,34844;41,75;11,39;18,43;13,16425;26,21801;11,1111;26,84313;68,23367;27,2394;6,77616;58,01625;34,14972;110,86;15,1;58,50506;38,3375;64,34;17,09;32,35538;
29.11.2005;36,7725;123,9;31,35;33,69;32,967;37,22;131,24757;69,61433;42,88;73,01857;41,78;11,49;18,4;13,29496;26,14988;11,211;26,7399;67,68005;26,05059;6,87424;58,4078;34,44;110,86;15,06;58,42532;38,155;64,9;17,15;32,27586;
28.11.2005;36,825;123,15;31,25;33,44;33,1002;37,21;131,71818;67,76736;42,68;72,5399;41,55;11,45;18,44;13,3043;26,05579;11,31867;26,48349;68,15985;25,75755;6,93665;58,828;34,28256;110,05;14,97;57,70771;37,5775;64,79;17,28;31,86831;
25.11.2005;36,925;122,63;31,4;33,51;32,97033;37,24;131,24757;67,98977;42,79;72,87062;41,38;11,53;18,83;13,44435;26,37374;11,40525;26,65332;70,85413;26,08389;6,91882;59,2482;34,23336;109,19;15,1;58,40539;37,2125;65,01;17,56;31,80867;
24.11.2005;36,8625;122;31,34;33,45;32,99364;37,2;129,83574;68,09614;42,81;72,67915;41,45;11,55;18,98;13,47235;26,3705;11,56065;26,51013;70,48505;26,23374;6,94556;58,9999;34,41048;108,75;15,17;58,05655;36,775;65,05;17,53;31,84843;
23.11.2005;36,9025;121,86;31,23;33,49;33,3;37,31;127,90102;68,58931;43,2;72,96635;41,705;11,53;18,96;13,46302;26,31534;11,14995;26,70327;72,61649;26,09721;6,9634;58,8471;34,44;108,97;14,96;57,40871;36,8675;65,4;17,51;31,80867;
22.11.2005;36,7325;122,1;31,085;33,95;31,88475;37,46;126,01858;68,63766;42,86;71,89588;41,715;11,42;18,83;13,33231;26,14339;10,83915;26,64;68,15062;26,11386;6,93665;59,62065;36,2112;109,06;15;57,31901;36,5375;65,1;17,44;32,15658;
21.11.2005;36,75;122,02;31,04;33,82;31,1355;38,04;126,12316;68,71502;44,08;71,62608;41,7;11,36;18,83;13,39766;25,46856;11,10666;26,70993;67,78154;26,24706;7,06147;59,18135;36,25056;109,24;14,98;56,91037;36,505;65,22;17,44;32,57407;
18.11.2005;36,55;121,9;30,66;33,27;31,1355;37,65;125,28652;68,09614;43,25;70,90373;41,06;11,4;18,75;13,34165;25,01434;11,4552;26,69328;66,89575;26,21709;7,1328;58,43645;36,37848;107,59;15,08;56,3622;36,22;64,99;17,45;32,20628;
17.11.2005;36,5125;120,2;30,565;32,98;31,04559;37,31;125,75713;67,71901;43,03;70,56431;40,495;11,4;18,83;13,34165;25,1506;11,60505;26,75655;66,24986;26,26371;7,08822;58,3123;36,02916;106;14,99;56,62133;35,8825;64,23;17,44;32,25598;
16.11.2005;36,25;119,59;30,49;32,5;31,0689;37,1;122,09684;67,37089;42,82;70,26841;39,81;11,5;18,72;13,32297;25,17656;11,62878;26,71992;65,84387;26,18379;7,25762;57,00395;35,92092;105,44;14,98;56,3622;36,015;63,92;17,4;32,58401;
15.11.2005;36,9375;119,74;30,825;32,5;31,12884;37,1;121,7831;66,77135;42,94;71,45202;39,785;11,5;19,01;13,44435;25,355;11,60713;26,73324;64,72741;26,25039;7,38245;56,7652;35,82252;105,97;15,05;57,63795;36,37;63,7;17,37;32,76293;
14.11.2005;37;119,48;30,585;32,45;31,02561;36,98;119,63922;66,92607;42,74;71,19093;39,6;11,51;18,97;13,60306;25,07274;11,63419;26,56341;65,40098;26,11386;7,49836;57,06125;35,8176;105,34;14,98;56,52167;36,4225;63,26;17,36;33,08102;
11.11.2005;37,25;119,5;30,465;31,87;30,8025;36,85;118,54113;66,6263;42,65;71,18223;39,5;11,54;19;13,67775;25,03705;11,61038;26,57007;64,80122;26,17713;7,5251;57,0326;35,5716;106,65;14,8;56,22266;36,65;63,3;17,22;33,59791;
10.11.2005;37,11;120,56;29,75;30,89;30,636;35,96;115,56061;65,54326;41,96;69,79844;39,17;11,45;18,9;13,62174;24,55688;11,65583;26,53344;65,32716;25,7076;7,37353;56,66015;35,424;103,9;15,2;55,61469;35,9925;62,33;17,11;32,94186;
09.11.2005;36,955;119,36;30;30,69;30,24306;36,35;116,50183;65,6593;42,42;69,63309;39,925;11,75;18,99;13,66842;24,33301;11,68938;26,19378;64,04461;25,7742;7,3022;56,64105;35,4486;103,38;15,4;55,19608;36,23;62,02;17,16;34,03528;
08.11.2005;36,5375;119,3;29,64;29,35;30,03993;36,68;116,34496;65,45623;42,53;69,13701;41,215;11,72;18,78;14,0232;24,33301;11,71536;25,83414;65,65933;25,68429;7,19521;56,10625;35,72904;102,95;15,4;55,81402;36,2175;61,99;17,2;34,54223;
07.11.2005;36,5875;119,88;29,865;29,62;30,303;36,09;117,75678;65,4659;42,31;69,16312;41,12;11,83;18,85;13,98585;24,62177;11,79652;26,03394;62,15307;25,86744;7,27546;55,9439;35,5716;103,55;15,65;57,02001;36,1;62,2;17,1;34,2639;
04.11.2005;36,475;119,2;29,51;29,29;30,4029;35,16;119,7438;65,51425;41,6;69,31978;40,94;11,66;18,65;13,93917;24,49523;11,76406;25,49115;60,99047;25,57773;7,20413;55,4855;35,3502;102,73;15,54;56,09309;36,05;62,14;17,18;33,44881;
03.11.2005;36,1175;119,88;29,75;29,42;30,38625;35,7;119,90067;64,79867;42,18;69,33718;40,895;11,72;18,74;14,00453;24,57959;11,81276;26,10387;59,9755;25,74423;7,22196;56,4405;34,85328;101,92;15,16;54,45854;36,1375;62,87;17,36;33,78677;
02.11.2005;35,5125;119,2;29,595;28,98;30,41289;36,35;117,39075;64,02507;41,74;68,44947;39,965;11,59;18,57;13,88315;24,22919;11,75215;25,5411;59,17275;25,96401;7,00798;56,77475;34,89756;99,95;14,65;53,36219;35,675;62,58;17;33,59791;
01.11.2005;34,8525;118,62;30;28,86;29,95668;36,24;115,03771;62,40051;41,15;67,53565;39,975;11,32;18,57;13,53771;24,36546;11,60821;24,9084;58,25928;24,18246;6,95448;56,8607;33,81516;99,18;14,43;53,04326;35,59;62,13;17,23;33,54821;
31.10.2005;34,9975;117,83;30,075;28,97;30,01995;36,2;114,20107;61,6946;41,79;67,99691;39,25;11,16;18,6;13,77112;24,52768;11,64393;24,99165;57,89943;23,9427;6,95448;56,7652;33,948;98;14,38;53,10306;35,675;62,06;16,94;33,69731;
28.10.2005;34,22;115,23;29,395;28,16;29,94669;36,52;109,70414;60,16674;40,57;66,14316;38,05;10,97;18,45;13,75244;23,83013;11,2554;24,81516;57,21663;23,4765;6,77616;55,57145;32,78196;96,32;14,26;51,82731;35,1675;60,54;16,62;32,99156;
27.10.2005;34,1625;115,36;29,185;27,86;30,0699;36,68;110,54078;60,0507;40,65;66,01262;38,035;10,98;18,22;13,66842;23,4408;11,33657;24,87177;57,83484;23,65965;6,82074;54,38725;33,0132;96,58;14,29;51,17947;35,0125;60,08;16,8;33,42893;
26.10.2005;35,0375;117,4;29,94;28,47;30,4695;37,1;112,58009;61,888;41,51;66,93514;38,485;11,34;18,61;13,92984;23,86907;11,65042;25,36461;58,87749;24,07257;7,0793;56,22085;34,1448;98,29;14,37;52,00671;35,8925;61,05;17,08;34,62175;
25.10.2005;35;116,27;29,66;28,62;30,55275;36,8;109,28582;60,65024;40,79;66,48258;38,03;11,3;18,45;13,84581;24,07995;11,56601;25,02495;58,07474;23,53977;7,07039;55,53325;33,4806;97,94;14,31;52,09641;36,045;60,79;17;34,00546;
24.10.2005;35,5;115,32;30,125;29,23;30,42288;37,13;110,22704;61,78163;40,84;66,08224;38,3;11,19;18,31;13,95784;24,38817;11,43397;25,22475;58,13933;24,01263;7,11497;56,04895;34,3662;98;14,26;52,50505;36,375;61,36;17,01;34,3136;
21.10.2005;36,6275;113,72;29,39;28,56;30,10653;36,82;108,03087;60,4375;39,77;65,23805;37,42;11,1;17,83;13,94851;24,09942;11,14717;24,72525;57,60416;23,65299;7,0793;55,6765;34,36128;97,2;14,2;51,32897;36,51;60,85;16,77;34,00546;
20.10.2005;36,625;114,06;29,775;28,84;30,35961;36,85;109,28582;61,19176;40,32;65,45562;37,905;11,13;18,09;13,91116;24,00857;11,2554;25,24806;58,30541;23,56641;7,04364;57,34775;33,89388;97,03;14,21;51,35887;36,7625;61,45;17,03;34,55217;
19.10.2005;36,38;112,7;29,65;28,81;30,2697;37,38;109,07666;61,90734;40,88;64,72457;37,7;11,19;18,06;13,88315;23,82689;11,14717;25,3746;57,2074;23,62635;6,99906;57,0708;33,948;96,83;14,17;51,02996;35,6625;61,5;17,16;34,53229;
18.10.2005;37,45;115,26;30,19;29,38;30,65598;37,9;113,20756;64,28616;42,12;66,28241;38,7;11,53;18,77;14,17258;24,04102;11,45345;26,40024;57,21663;24,16581;7,23088;58,255;34,73028;98,3;14,24;51,48844;36,165;62,89;17,51;34,96966;
17.10.2005;37,565;116,36;30,29;29,54;30,95568;38,09;114,72397;65,67864;42,68;67,05698;38,815;11,63;18,9;14,24727;24,16106;11,37012;26,67663;57,79793;24,309;7,25762;58,4269;34,5876;98,5;14,22;51,82731;36,15;63,24;17,67;34,9796;
14.10.2005;37,895;115,94;30,72;29,57;31,0689;38,26;115,35145;65,45623;42,01;66,5435;39;11,46;18,98;14,32196;24,2519;10,8041;26,68329;58,31464;24,45885;7,27546;58,255;34,0464;99;14,21;51,82731;35,65;63,19;17,45;35,24798;
13.10.2005;37,86;114,58;30,765;29,7;30,92904;38,43;113,99191;65,62062;42,18;66,10835;39,29;11,5;19,2;14,1259;24,14808;11,12553;26,49681;58,59145;24,59205;7,15955;58,26455;33,49044;97,25;14,2;51,79741;35,29;62,42;17,13;35,25792;
12.10.2005;37,3125;114,9;30,915;29,76;31,33197;38,34;115,82206;65,756;42,24;67,15272;39,775;11,62;19,48;14,19125;24,28435;11,22293;26,6733;58,89594;24,642;7,19521;59,56335;34,15956;97,45;14,28;52,30571;35,44;62,61;17,45;35,82452;
11.10.2005;37,9825;115,57;31,44;30,26;31,63167;38,4;117,28617;66,15247;42,61;67,76193;39,75;11,77;19,94;14,28462;24,66719;11,39717;26,15382;58,20392;24,9417;7,36462;59,592;35,26164;97,5;14,35;53,04326;35,6875;63,26;17,6;36,26189;
10.10.2005;38,1;114,6;31,7;30,08;31,3686;38,56;115,09;66,59729;42,62;67,86637;39,285;11,41;19,88;14,24727;24,88132;11,36362;26,45685;58,37;24,69861;7,27546;59,3437;34,89264;95,5;14,35;53,08312;35,57;63,22;17,66;36,26189;
07.10.2005;37,405;112,17;31,44;30,05;31,53843;38,74;113,78275;65,8527;43,3;67,00477;38,945;11,3;19,7;14,24727;24,9235;11,36254;26,47683;57,57648;24,41889;7,26654;58,828;34,24812;94,65;14,4;53,55156;35,355;63,41;17,55;36,89806;
06.10.2005;36,7875;110,56;31,35;30,12;31,58505;38,65;114,46252;66,49092;43,4;67,17883;39,445;11,26;19,68;14,29395;25,20251;10,97401;25,974;58,01015;24,48882;7,25762;58,3314;34,0464;94,9;14,43;54,21934;35,3125;63,65;17,35;37,16645;
05.10.2005;36,8;111,89;31,8;30,35;31,8015;39,5;117,23388;67,75769;44,45;67,98821;40,12;11,34;19,87;14,1259;25,355;11,07791;25,65099;57,1059;24,87177;7,40028;58,8089;34,27764;95,4;14,46;54,71768;35,95;64,05;17,5;38,13065;
04.10.2005;36,6725;113,78;32,3;31,23;32,2011;39,97;118,95945;68,1735;45,48;69,25885;40;11,47;19,7;14,25661;25,36798;11,30951;25,54776;55,54654;25,13151;7,58752;59,54425;34,30716;96,14;14,54;55,51502;36,4;65,15;17,6;39,76084;
03.10.2005;36,055;112,51;31,97;30,7;31,9014;39,25;119,43006;66,38455;45;68,36244;39,85;11,17;19,42;14,18192;25,03705;11,31059;25,11819;55,15901;25,38126;7,41811;59,92625;34,55316;95,09;14,43;55,19608;36,0975;64,58;17,41;38,0213;
30.09.2005;36,145;112,34;31,25;30,49;31,8015;39,06;118,698;66,0461;44,14;67,72712;39,75;11,03;19,46;14,13524;24,79696;11,54761;25,22475;55,35277;25,19811;7,29329;58,5415;34,45476;95;14,38;54,86718;35,95;64,1;17,37;37,75292;
29.09.2005;36,3;111;30,7;30,24;31,81815;38,87;118,90716;66,12346;44,5;67,65749;39,565;11,09;19,67;14,06054;24,79048;11,38527;25,38792;55,03906;25,1748;7,11497;58,89485;33,948;94,85;14,29;54,71768;35,575;63,54;17,32;37,16645;
28.09.2005;36,1575;111,4;30,855;30,56;32,1678;38,9;119,32548;66,36521;45,65;67,75323;39,625;11,09;19,6;14,1259;24,98514;11,34631;25,26804;55,25128;25,09155;7,12388;59,23865;33,44124;94,71;14,31;55,01668;35,7975;63,93;17;38,071;
27.09.2005;35,515;107,35;30,27;29,93;32,2011;38,39;116,29267;66,0461;43,93;66,01262;39,5;11,05;19,36;13,97652;24,8359;11,22834;25,39125;55,32509;25,11486;6,92773;57,67245;33,00336;93,12;14,36;54,85721;35,2875;63;16,7;37,34537;
26.09.2005;35,9775;107,74;30,59;30,35;32,3676;38,53;117,07701;66,2395;43,72;66,49129;39,465;11,05;19,48;14,16324;25,06625;11,39609;25,44453;55,40814;25,22808;7,09714;58,5224;33,46092;92,41;14,31;55,02665;35,8075;63,64;16,74;37,12668;
23.09.2005;35,375;104,41;29,545;29,23;32,11785;37,51;115,24687;64,13144;42,01;65,02047;38,5;10,92;19,41;13,98585;24,63799;11,36362;25,10487;55,26973;24,7086;6,90098;57,491;33,21492;90;14,35;54,06984;34,715;62,1;16,56;38,13065;
22.09.2005;35,1075;103,1;29,195;29,37;31,7349;37,49;112,58009;63,67695;41,28;64,5331;37,965;10,77;19,47;13,89249;24,71261;11,06276;24,95502;55,59268;24,78852;6,9099;57,0517;33,10176;88,77;14,29;53,77083;34,645;62,01;16,45;37,42489;
