Date,ABE.MC,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKIA.MC,BKT.MC,CABK.MC,DIA.MC,ELE.MC,ENG.MC,FCC.MC,FER.MC,GAM.MC,GAS.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,MAP.MC,MRL.MC,MTS.MC,OHL.MC,POP.MC,REE.MC,REP.MC,SAB.MC,SAN.MC,SCYR.MC,TEF.MC,TL5.MC,TRE.MC
28.01.2011,14.24997,36.915,12.555,0,15.08,61.74,9.00251,0,7.64091,8.507,0,20.33,15.36,14.8891,8.647,5.647,11.98,22.14,3.04,49.552,13.76,54.93,2.472,0,26.915,22.82,2.37688,37.72,23.523,2.85562,9.14494,6.56784,18.2015,9.10,44.055
04.02.2011,14.51499,34.94,12.62,0,15.605,67.30,9.03692,0,7.40758,10.269,0,21.47,15.97,15.9806,8.738,5.657,12.075,23.78,3.06,50.472,13.875,54.45,2.575,0,26.67,23.43,2.38612,38.40,24.16,2.621,9.18925,7.41424,18.4239,9.445,45.155
11.02.2011,14.90496,32.73,12.915,0,15.15,67.87,9.04401,0,7.07158,10.273,0,21.80,15.815,16.0662,8.764,5.689,12.11,23.97,2.928,50.688,14.00,53.63,2.651,0,28.00,23.82,2.35406,38.66,24.067,2.52584,9.10785,7.695,18.3547,9.908,44.36
18.02.2011,14.87997,33.77,13.28,0,14.85,68.43,9.44281,0,7.67358,10.169,0,21.90,15.795,16.4943,8.847,5.79,12.75,23.73,2.937,51.408,14.39,54.49,2.724,0,27.47,24.66,2.49698,38.02,25.124,2.68581,9.54264,8.044,18.241,9.24,42.99
25.02.2011,14.57998,33.24,13.44,0,14.16,67.85,9.07842,0,7.43869,10.177,0,21.83,15.58,16.2802,8.795,6.196,12.325,23.28,2.623,50.304,14.05,53.27,2.689,0,26.32,23.805,2.38286,38.56,24.509,2.57998,9.20882,8.024,17.6676,9.20,42.095
04.03.2011,14.25501,32.815,13.90,0,14.035,68.80,8.60269,0,7.05758,10.684,0,21.73,15.54,15.8094,8.647,6.299,12.035,23.58,2.621,47.92,13.83,52.27,2.671,0,26.165,24.90,2.24648,38.955,24.632,2.4799,8.5927,8.034,17.9345,8.925,42.715
11.03.2011,14.39004,32.105,13.655,0,13.56,70.76,8.62394,0,7.16802,10.497,0,21.615,15.415,15.5204,9.032,6.511,12.08,23.97,2.72,47.688,13.635,52.67,2.62,0,24.885,24.02,2.32146,38.62,24.375,2.5324,8.33925,8.526,17.9345,8.33,42.14
18.03.2011,14.36001,31.29,13.63,0,13.175,74.14,8.68468,0,7.52891,10.161,0,20.81,14.98,15.606,8.634,6.897,12.25,23.60,2.45,46.608,13.44,52.65,2.515,0,24.51,23.94,2.30408,38.28,23.693,2.55209,8.54634,8.047,16.7383,8.525,40.795
25.03.2011,14.77497,32.81,13.625,0,13.685,77.61,9.05615,0,7.78869,10.124,0,21.34,15.595,16.3587,8.845,6.922,12.71,24.64,2.606,48.84,14.205,56.78,2.712,0,25.67,25.305,2.36058,39.99,24.668,2.61772,8.78228,8.22,17.4699,8.463,42.35
01.04.2011,15.45505,33.315,14.015,0,13.575,77.21,8.72921,0,7.76224,10.224,0,22.135,16.025,16.7012,8.964,7.365,13.325,24.96,2.581,49.736,14.175,57.57,2.714,0,25.60,25.60,2.28668,40.115,24.811,2.54389,8.66482,8.273,17.6132,8.193,43.18
08.04.2011,15.76995,33.28,13.78,0,13.70,78.97,8.89724,0,8.1558,10.204,0,22.705,16.27,16.801,9.295,7.066,13.62,25.10,2.46,50.40,14.48,58.85,2.779,0,25.63,26.64,2.3633,40.30,25.032,2.589,8.92343,9.323,17.8851,8.19,43.00
15.04.2011,15.63502,32.11,13.435,0,14.28,75.30,8.41239,0,7.9178,10.338,0,22.16,15.895,16.027,9.192,6.847,13.43,26.56,2.547,48.776,14.425,59.29,2.66,0,24.135,26.18,2.26332,40.705,24.011,2.51353,8.5144,8.754,17.7961,7.651,40.595
29.04.2011,15.99496,33.965,13.565,0,14.14,78.54,8.76565,0,7.84002,10.22,0,23.535,16.705,16.3587,9.313,6.347,13.88,26.74,2.692,50.16,15.32,60.54,2.82,0,24.85,27.66,2.19974,43.08,24.745,2.45529,8.88325,8.533,17.6577,7.587,42.38
06.05.2011,15.84502,33.32,13.615,0,14.25,75.49,8.54196,0,7.90536,10.271,0,23.465,16.415,16.2267,9.181,6.163,13.46,27.14,2.872,50.176,15.30,61.70,2.751,0,24.85,26.495,2.23506,42.29,23.508,2.484,8.53191,8.319,17.8357,6.72,41.865
13.05.2011,15.75,32.665,13.65,0,13.90,75.33,8.14011,0,7.74358,10.032,0,23.70,16.28,15.2172,8.934,6.405,13.28,27.38,2.761,48.96,15.295,61.70,2.701,0,23.925,25.50,2.15572,42.125,23.508,2.39622,8.25682,7.947,16.8371,6.539,39.80
20.05.2011,15.62998,32.05,13.29,0,14.095,73.36,8.03586,0,7.03269,10.153,0,23.27,16.12,15.0175,8.601,6.603,13.08,27.01,2.837,48.16,14.835,61.10,2.662,0,22.93,25.05,2.14376,41.87,23.41,2.36424,8.14452,7.445,16.59,6.289,39.345
27.05.2011,15.74002,32.475,13.21,0,13.96,73.20,7.97614,0,7.33602,10.104,0,23.145,16.01,14.8142,8.665,6.20,13.365,27.72,2.72,48.456,14.405,62.60,2.624,0,22.97,25.425,2.17256,41.24,23.149,2.41509,8.23107,7.238,16.4911,6.19,38.95
03.06.2011,15.96,32.815,12.81,0,14.20,74.97,8.131,0,7.1758,10.224,0,23.10,15.95,14.9747,8.728,6.402,13.125,28.14,2.662,48.68,14.35,62.13,2.616,0,22.09,24.905,2.1655,41.285,23.297,2.41016,8.32998,7.30,16.5109,6.329,37.745
10.06.2011,15.41998,31.34,12.26,0,14.14,71.96,7.65729,0,6.89269,10.12,0,22.545,15.80,14.3397,8.384,6.175,13.14,26.65,2.515,47.872,13.765,60.31,2.558,0,22.51,24.26,2.06714,41.27,23.031,2.30106,7.93022,6.487,16.1895,5.804,36.63
17.06.2011,15.33997,31.625,12.10,0,14.02,72.82,8.03889,0,7.17735,10.144,0,22.575,16.01,14.4824,8.547,5.971,13.775,26.62,2.627,48.224,13.555,60.58,2.635,0,22.165,25.16,2.15408,40.805,22.656,2.40771,8.19088,6.449,15.8385,5.84,35.32
24.06.2011,14.85004,30.045,11.94,0,13.70,68.26,7.57632,0,6.78846,9.411,0,21.91,15.71,13.7761,8.098,5.258,13.57,25.97,2.721,47.144,13.47,61.90,2.406,0,22.53,23.725,2.03618,39.045,22.892,2.2945,7.73652,5.932,16.4219,5.415,33.75
01.07.2011,15.37,33.00,12.845,0,14.245,73.70,8.44377,0,7.51335,9.472,0,22.65,16.745,15.0817,8.88,5.58,14.53,27.92,2.821,49.784,14.255,62.38,2.581,0,24.175,26.64,2.17908,39.965,24.57,2.42412,8.42064,7.072,16.323,6.204,35.625
08.07.2011,14.81004,30.745,12.18,0,14.28,70.40,7.61174,0,6.75891,9.753,3.585,22.335,15.69,13.6477,8.62,5.396,14.38,28.80,2.736,47.464,13.175,64.30,2.555,0,24.00,25.265,1.99378,39.425,23.708,2.21246,7.79319,6.648,16.3477,5.899,32.89
15.07.2011,13.95996,29.01,11.82,0,13.715,66.78,7.2848,0,6.17713,8.861,3.429,20.52,15.285,13.2161,8.28,5.075,14.01,28.73,2.59,43.864,12.84,61.89,2.459,0,22.65,23.935,1.88945,37.325,22.307,2.0484,7.47483,5.89,15.7792,5.764,29.485
22.07.2011,14.67501,30.75,11.735,0,13.925,71.89,7.84455,0,7.0778,8.812,3.301,21.595,16.45,14.0508,8.579,5.395,14.89,29.79,2.756,47.36,13.60,64.17,2.594,0,22.95,24.68,2.0867,40.005,22.723,2.24035,8.0827,6.185,15.7001,6.136,31.76
29.07.2011,12.83005,29.485,11.525,0,14.05,72.27,7.43866,0,6.70913,8.215,2.95,20.455,15.90,13.6763,8.901,5.11,14.035,30.49,2.703,45.352,13.83,63.14,2.479,0,21.80,22.20,1.96227,38.035,22.666,2.14028,7.54695,5.778,15.542,6.54,30.80
05.08.2011,10.94005,26.385,9.963,0,12.92,62.79,6.56918,0.45109,6.14602,7.272,2.626,18.915,14.195,12.6668,8.123,4.322,13.23,28.00,2.296,41.52,12.105,57.29,2.191,0,17.79,18.98,1.77479,35.63,19.895,1.92534,6.63925,4.941,14.9487,5.429,25.13
12.08.2011,11.04999,27.325,10.165,0,12.905,61.69,6.50845,0.45719,6.33735,7.146,2.782,18.775,14.33,12.8095,8.145,4.067,13.505,27.41,2.194,41.688,12.39,58.92,2.327,0,15.99,18.72,1.87315,35.24,18.771,2.07793,6.59392,5.035,13.1938,5.148,25.075
19.08.2011,10.57497,25.75,9.656,0,12.055,59.90,6.04385,0.45109,6.27824,6.926,2.617,17.395,13.515,12.0247,7.99,3.856,11.78,27.60,1.924,38.80,11.645,55.46,2.28,0,13.755,16.415,1.85956,31.59,18.664,2.15751,6.2735,4.715,14.4297,4.868,23.24
26.08.2011,10.27,26.49,9.317,0,13.29,61.61,5.97198,0.45353,6.11335,7.022,2.625,17.32,13.84,12.2066,8.254,3.829,11.895,27.10,1.855,39.232,11.945,54.83,2.30,0,13.695,17.215,1.89651,32.15,18.838,2.19031,6.1921,4.618,14.0392,4.694,24.00
02.09.2011,11.00001,27.71,9.676,0,13.755,62.71,6.11369,0.45719,6.17557,7.219,2.942,17.675,14.305,13.0556,8.52,3.996,12.24,28.40,1.913,39.616,12.30,59.58,2.35,0,14.12,19.09,1.88945,33.70,21.101,2.22477,6.31574,5.184,14.3457,4.858,26.08
09.09.2011,10.86004,25.96,9.20,0,13.44,61.15,5.50029,0.44499,5.63113,6.478,2.963,16.58,13.175,11.7714,8.11,3.513,11.46,28.68,1.76,36.656,11.91,58.84,2.172,0,13.025,17.94,1.76446,32.33,20.213,2.09434,5.69035,4.592,13.4361,4.337,25.10
16.09.2011,11.29999,26.59,9.364,0,13.38,64.74,6.02259,0.44499,6.0698,6.60,2.991,17.405,13.81,12.1995,8.16,3.521,12.64,27.70,1.823,40.184,11.54,62.98,2.249,0,13.385,18.85,1.85847,34.195,20.337,2.13125,6.09938,4.619,13.3273,4.559,26.555
23.09.2011,10.83495,24.945,8.27,0,11.575,59.54,5.74424,0.44377,5.72446,6.498,2.788,16.17,12.64,10.8083,8.00,3.132,11.935,27.03,1.621,37.912,10.19,63.51,2.23,0,11.455,17.06,1.7824,32.05,19.136,2.11895,5.8995,4.075,13.614,4.026,23.77
30.09.2011,11.59998,26.59,8.473,0,12.055,63.65,6.2554,0.4467,6.36846,6.638,2.972,17.43,13.81,13.2696,8.591,3.383,12.78,28.08,1.78,40.568,10.84,64.36,2.338,0,12.025,18.59,1.89108,34.22,20.444,2.20262,6.41259,4.229,14.054,4.29,24.09
07.10.2011,11.75496,26.73,8.896,0,11.98,64.98,6.52869,0.44024,6.6998,6.688,3.216,17.91,14.15,13.2411,8.524,3.565,13.19,27.53,1.83,42.28,11.62,63.89,2.40,0,13.175,18.77,1.93727,34.69,21.599,2.21821,6.52592,4.542,14.3407,4.602,22.715
14.10.2011,12.02995,28.00,9.74,0,12.86,69.40,6.53375,0.45097,6.96891,6.856,3.289,17.90,14.48,14.1828,9.373,3.838,13.30,28.67,1.897,42.616,11.645,67.21,2.521,0,14.325,20.28,1.91281,35.37,22.245,2.19196,6.41877,5.435,15.1267,4.824,26.885
21.10.2011,12.06996,27.565,9.24,0,12.945,68.17,6.36674,0.44499,6.78224,6.90,3.331,17.56,14.30,13.7975,9.496,3.504,13.36,27.29,1.884,41.816,11.57,68.50,2.515,0,13.65,20.215,1.82043,35.65,21.963,2.15258,6.20859,5.585,14.924,4.381,26.155
28.10.2011,12.58005,28.585,10.00,0,13.64,70.78,7.0105,0.44804,7.09335,7.326,3.33,17.515,14.495,13.9937,9.515,3.888,13.83,27.40,1.989,43.04,12.425,67.26,2.634,0,15.695,20.93,1.89923,36.12,22.984,2.21411,6.61968,5.41,14.9191,4.988,30.335
04.11.2011,11.58496,26.225,9.535,0,13.14,68.08,6.19972,0.43902,6.56913,6.75,3.218,16.75,13.95,13.2482,9.168,3.47,13.085,25.68,1.833,39.24,12.075,64.89,2.623,0,14.69,20.345,1.7036,34.31,21.553,2.04348,6.00047,4.85,14.7658,4.601,27.025
11.11.2011,11.32498,26.115,9.635,0,12.675,70.25,6.2473,0.43402,6.61113,7.192,3.185,16.645,13.70,12.6989,9.317,3.58,13.275,24.66,1.733,39.60,11.56,65.80,2.621,0,14.25,19.98,1.68458,33.995,22.358,2.00492,5.98295,4.862,13.7327,4.433,27.40
18.11.2011,11.13,24.225,9.299,0,12.48,67.96,5.99425,0.41573,6.3778,7.60,3.24,16.325,13.63,12.6739,8.906,3.292,12.855,24.00,1.676,38.976,10.53,65.24,2.59,0,13.075,19.715,1.64383,33.00,22.225,1.95242,5.74083,4.59,13.6338,4.184,26.195
25.11.2011,10.80502,21.875,9.34,0,11.705,63.32,5.67136,0.38404,5.90802,7.134,2.99,15.245,13.09,11.8356,8.457,2.983,12.01,22.32,1.65,36.632,9.739,60.00,2.347,0,11.785,17.625,1.52699,30.755,20.26,1.84167,5.3792,4.131,12.7836,3.82,24.28
02.12.2011,11.93997,23.865,10.015,0,12.745,68.46,6.53071,0.43707,6.68891,7.658,3.386,16.005,14.035,14.4218,9.20,3.356,12.935,25.73,1.782,40.184,10.625,63.55,2.499,0,14.22,19.63,1.80413,33.165,22.892,2.09434,5.95926,4.501,13.8217,4.515,27.015
09.12.2011,12.01504,23.435,10.08,0,12.40,68.66,6.59954,0.43146,6.73557,7.944,3.275,16.285,14.485,14.3397,9.298,3.32,13.165,24.91,1.79,40.344,10.405,63.40,2.514,0,14.14,19.95,1.85847,33.00,22.959,2.38638,6.15192,4.373,13.7426,4.399,27.305
16.12.2011,11.84998,22.62,9.506,0,11.735,64.00,6.22503,0.44219,6.75424,7.488,3.18,15.395,13.895,13.2161,9.123,2.99,12.685,24.20,1.702,37.584,9.78,62.26,2.404,0,13.13,18.435,1.82641,31.99,22.825,2.50369,5.76968,4.027,13.0307,4.20,25.655
23.12.2011,12.31503,23.00,9.849,0,12.15,66.84,6.67647,0.43829,7.51024,7.894,3.259,15.87,14.16,14.3897,9.372,3.18,13.295,25.52,1.797,38.72,9.904,63.10,2.494,0,13.995,19.60,1.94596,33.22,23.764,2.54306,6.0118,4.052,12.8577,4.488,27.67
30.12.2011,12.34002,22.90,9.91,0,12.535,66.73,6.7615,0.43829,7.38891,7.59,3.495,15.85,14.29,14.2969,9.325,3.21,13.265,26.00,1.74,38.712,9.837,63.28,2.455,0,14.075,19.38,1.91281,33.065,24.119,2.40688,6.04786,3.97,12.8676,4.41,27.765
06.01.2012,12.43,22.24,10.38,0,12.675,63.55,6.30499,0.435,7.09335,7.512,3.742,15.60,14.09,13.555,9.35,3.007,13.17,25.73,1.765,36.688,9.895,63.05,2.491,0,14.71,19.335,1.79707,32.595,24.016,2.21493,5.61513,3.78,13.268,4.103,28.105
13.01.2012,12.99994,22.895,10.40,0,13.035,63.12,6.47707,0.43524,7.5678,7.68,3.616,15.39,14.49,13.6441,9.181,3.077,12.80,25.96,1.886,37.376,10.19,64.55,2.539,0,15.40,20.29,1.88564,34.50,22.61,2.1657,5.92423,3.69,13.2334,4.36,28.68
20.01.2012,12.68494,22.87,10.38,0,12.85,61.03,6.84348,0.4328,8.09202,7.812,3.636,15.36,14.57,13.4694,9.191,3.30,12.75,27.40,2.016,36.48,10.54,66.93,2.47,0,16.205,21.94,1.90738,34.28,22.723,2.30271,6.09113,3.801,13.1197,4.515,28.23
27.01.2012,12.745,23.31,10.85,0,13.275,61.35,6.98317,0.42671,8.16669,7.814,3.625,15.35,15.32,13.0556,9.001,3.148,12.565,28.50,2.117,36.408,10.62,67.11,2.57,0,16.36,20.81,1.84217,35.525,22.476,2.36669,6.33635,3.74,13.0011,4.445,28.48
03.02.2012,12.93495,24.90,11.28,0,14.20,63.34,7.27974,0.4328,8.29113,7.95,3.645,15.265,15.355,13.448,9.44,3.23,12.915,30.20,2.283,37.376,10.65,68.23,2.622,0,16.525,21.42,1.90738,35.365,21.65,2.37899,6.62071,3.74,13.3421,4.876,29.565
10.02.2012,13.00498,23.50,11.065,0,14.33,62.90,7.22711,0.42975,8.07336,8.10,3.63,15.615,14.99,13.3695,9.47,3.091,12.82,29.90,2.13,37.344,10.55,68.57,2.574,0,16.86,21.985,1.93999,35.35,21.681,2.33962,6.65986,3.722,13.1741,4.66,29.41
17.02.2012,13.07502,23.42,10.645,0,14.375,61.79,6.98418,0.37489,7.7778,7.524,3.442,15.72,14.745,12.9093,9.362,2.964,12.92,30.20,2.065,37.272,10.88,68.21,2.537,0,16.365,22.26,1.7449,35.675,21.004,2.12387,6.60731,3.22,12.8973,4.342,29.98
24.02.2012,12.705,22.755,10.685,0,13.965,59.65,6.85664,0.37184,7.73113,7.194,3.549,15.46,15.135,13.9473,9.55,2.69,12.635,30.40,1.893,36.064,10.60,69.03,2.541,0,16.085,22.54,1.65632,36.10,20.993,1.97949,6.47338,3.16,12.9071,4.45,30.90
02.03.2012,12.99501,21.695,10.84,0,14.36,59.29,6.89713,0.37002,7.21002,7.054,3.614,16.12,15.395,13.1376,9.475,2.45,12.92,31.29,2.00,36.08,9.816,69.33,2.586,0,15.90,23.63,1.65795,39.405,20.644,1.73503,6.55271,2.762,12.6649,4.671,30.885
09.03.2012,12.81,21.55,10.315,0,14.455,56.65,6.53476,0.36697,6.98446,6.60,3.687,15.45,14.60,12.6703,9.16,2.504,12.445,31.91,1.931,34.872,9.68,67.61,2.484,0,15.02,23.71,1.57155,36.03,20.183,1.76784,6.30647,2.472,12.2447,4.481,31.35
16.03.2012,12.93999,21.875,10.515,0,14.545,56.59,6.74631,0.36002,7.37335,6.674,3.735,15.61,14.16,12.8023,9.162,2.789,12.595,32.30,2.11,36.264,10.19,71.30,2.56,0,15.82,23.785,1.63567,36.025,19.685,1.91796,6.52798,2.568,12.4771,4.602,32.85
23.03.2012,12.96498,21.10,10.035,0,14.05,55.37,6.31714,0.35636,7.00002,6.29,3.801,15.415,14.18,12.2815,8.94,2.544,12.365,32.56,2.18,35.32,9.643,71.50,2.521,0,14.905,23.63,1.57862,35.825,20.136,1.84003,6.21889,2.522,12.7638,4.465,31.875
30.03.2012,12.76495,19.19,9.637,0,14.15,52.36,6.0398,0.33112,6.11802,5.838,3.717,14.94,14.43,11.9498,8.618,2.381,11.98,32.00,2.159,34.056,9.188,71.82,2.414,0,14.33,22.32,1.46178,36.69,19.274,1.67514,5.94483,2.278,12.1607,4.30,31.235
06.04.2012,12.38002,18.26,9.259,0,13.98,48.655,5.67136,0.31284,5.5129,5.406,3.534,13.885,13.815,11.1864,8.437,2.29,11.375,32.35,2.187,32.00,8.729,71.64,2.382,0,13.77,21.23,1.4069,32.795,18.561,1.60049,5.57392,2.169,11.7356,4.071,30.085
13.04.2012,11.80504,17.00,8.967,0,13.93,47.505,5.39705,0.31015,5.11624,5.24,3.41,13.745,13.65,10.0021,8.191,2.237,10.83,31.72,2.126,30.32,8.175,68.81,2.263,0,13.205,19.93,1.32919,31.51,18.433,1.50533,5.00726,2.00,11.1325,4.00,28.55
20.04.2012,11.41003,15.01,9.203,0,15.225,45.83,5.1602,0.31052,4.90935,5.10,3.46,13.395,13.70,9.33866,8.221,2.255,10.59,33.37,2.103,28.728,7.731,69.70,2.201,0,12.955,20.62,1.28626,32.085,15.051,1.46349,4.89393,1.599,10.9347,3.596,28.75
27.04.2012,11.88001,14.175,9.383,0,15.53,46.93,5.28267,0.31576,5.37446,5.18,3.668,13.685,13.55,9.55626,8.631,2.116,10.91,38.00,2.18,28.80,7.754,68.36,2.212,0,13.27,19.51,1.33299,32.54,14.835,1.48646,4.98665,1.418,11.1868,3.583,29.865
04.05.2012,11.56501,13.54,8.406,0,15.30,46.47,5.08631,0.2993,5.08201,4.974,3.492,13.435,13.11,8.66091,8.415,1.977,10.245,38.85,2.18,27.808,7.726,67.46,2.112,0,12.25,17.93,1.23735,31.875,14.25,1.37736,4.8218,1.277,10.732,3.395,28.445
11.05.2012,11.68503,13.795,8.89,0,15.185,46.855,5.30696,0.25249,5.31535,4.896,3.764,13.56,13.50,8.52536,8.50,1.809,10.33,36.90,2.058,28.056,7.664,68.68,2.002,0,12.565,17.635,1.15693,31.80,14.584,1.32978,5.01859,1.206,11.0435,3.551,30.27
18.05.2012,10.87495,14.075,8.45,0,14.99,45.205,5.00027,0.21409,4.71024,4.506,3.653,12.925,12.95,8.25783,8.128,1.60,9.875,36.31,1.789,27.168,7.98,67.16,1.856,0,11.405,16.21,1.04879,29.46,13.681,1.24036,4.71568,1.28,9.80665,3.47,28.725
25.05.2012,10.99497,13.94,8.414,0,15.185,45.53,4.99015,0.19141,4.56557,4.562,3.706,12.955,13.37,7.7406,7.996,1.623,9.762,37.50,1.771,27.144,7.587,69.06,1.793,0,11.435,15.76,1.00694,29.86,14.158,1.21329,4.69199,1.76,9.50115,3.80,30.61
01.06.2012,10.245,13.41,8.156,0,14.63,41.01,4.71685,0.12435,3.76134,4.098,3.387,12.035,12.66,6.77891,7.508,1.487,8.681,36.61,1.776,24.728,7.112,65.02,1.543,0,10.88,14.22,0.88631,29.915,12.398,1.05087,4.4509,1.294,8.90202,3.358,28.535
08.06.2012,10.12,14.515,8.629,0,15.28,41.39,5.21485,0.12545,3.86868,4.70,3.528,12.60,13.415,7.24121,8.00,1.52,9.137,37.72,1.802,27.032,7.30,67.40,1.606,0,11.345,15.31,0.93684,32.455,12.819,1.12388,4.99489,1.439,9.67417,3.82,30.555
15.06.2012,10.12,14.44,8.05,0,15.62,41.31,5.31506,0.11216,3.87801,4.828,3.53,12.865,13.575,7.06856,8.153,1.485,9.334,39.91,1.81,28.008,7.018,76.10,1.663,0,11.525,15.02,0.91891,34.06,12.762,1.16489,5.07011,1.437,9.77897,4.036,31.90
22.06.2012,10.085,16.105,8.31,0,15.72,43.885,5.42337,0.11826,4.2809,5.15,3.582,13.27,13.74,7.02005,8.69,1.486,9.675,39.60,1.941,29.056,7.154,76.89,1.69,0,11.91,15.505,1.04824,33.495,12.398,1.33717,5.16798,1.45,10.0301,3.77,31.05
29.06.2012,10.645,16.89,8.818,0,16.70,47.10,5.69767,0.11265,4.22957,5.122,3.71,13.835,14.37,7.19127,8.887,1.409,10.105,39.98,1.974,29.752,7.326,81.53,1.603,0,12.12,16.30,0.96891,34.41,12.059,1.25759,5.3792,1.454,10.2526,3.827,32.89
06.07.2012,10.36,15.38,8.536,0,15.96,44.85,5.24421,0.10351,3.88579,4.886,3.721,12.88,13.735,7.01862,8.612,1.398,9.771,42.64,2.001,26.40,6.36,79.67,1.568,0,12.135,16.30,0.88359,33.445,13.25,1.19032,5.04744,1.368,9.76315,3.627,32.24
13.07.2012,10.43,14.01,8.368,0,16.19,40.55,5.14198,0.07937,3.86557,4.792,3.761,12.76,14.155,6.74039,8.80,1.319,9.625,44.40,1.987,25.528,6.225,80.79,1.534,0,12.30,16.145,0.83794,34.405,12.762,1.15669,4.80532,1.287,9.85115,3.609,32.84
20.07.2012,9.87,11.845,7.864,0,16.275,34.41,4.66624,0.07534,3.5109,4.436,3.791,12.14,13.805,5.68524,8.647,1.166,9.15,45.20,1.985,23.264,6.501,80.07,1.509,0,12.145,15.94,0.7423,33.06,12.572,1.03118,4.31696,1.118,9.1047,3.556,32.78
27.07.2012,9.93,12.575,8.139,0,17.195,33.035,5.21283,0.08485,3.77068,5.18,3.88,12.475,14.17,5.8743,8.815,1.166,9.756,48.50,1.915,23.448,7.44,83.10,1.53,0,12.54,16.17,0.79827,31.575,13.517,1.2617,4.92483,1.166,9.10766,4.19,34.00
03.08.2012,9.875,12.46,8.354,0,17.95,33.925,5.41426,0.11265,3.93401,5.346,3.969,13.175,14.185,5.55326,8.741,1.209,10.09,46.52,1.895,22.992,7.05,85.71,1.53,0,12.18,16.595,0.79719,31.56,13.676,1.21166,5.1412,1.207,9.2441,3.97,38.425
10.08.2012,10.255,13.08,8.504,0,16.415,34.945,5.70881,0.14788,4.34001,5.28,4.121,13.53,14.20,5.85004,8.952,1.261,9.80,44.81,1.902,24.40,7.515,85.94,1.80,0,12.90,17.41,0.80643,31.28,14.758,1.32077,5.45029,1.257,9.88575,4.19,36.595
17.08.2012,10.89501,15.75,8.705,0,17.08,37.405,6.11369,0.17922,4.77712,6.00,4.183,14.17,15.185,7.33395,9.557,1.48,10.78,45.96,1.904,26.80,8.22,87.06,2.019,0,12.995,18.20,0.97108,34.02,16.483,1.46678,5.89229,1.346,10.5393,4.269,36.545
24.08.2012,10.62999,15.745,8.74,0,17.30,38.09,5.79788,0.15361,4.45668,6.046,4.09,13.80,14.85,7.05501,9.715,1.43,10.075,44.94,1.784,24.968,7.70,87.18,1.907,0,12.30,17.53,0.95097,34.885,14.635,1.71043,5.72435,1.341,10.0845,4.314,35.575
31.08.2012,10.79494,15.79,8.514,0,17.76,37.18,6.14709,0.17385,4.65735,6.064,4.221,13.73,14.765,7.13348,9.385,1.485,9.806,44.80,1.773,25.232,7.623,88.41,1.93,0,11.83,16.67,0.98521,34.42,15.02,1.88681,5.8418,1.355,9.92628,4.37,35.55
07.09.2012,11.42001,15.755,8.973,0,18.13,40.10,6.58942,0.16459,4.94668,5.99,4.152,14.22,15.135,7.31612,9.60,1.70,11.50,44.54,1.84,28.72,7.974,89.13,2.16,0,12.39,18.55,1.0314,35.25,16.108,1.75801,6.26732,1.503,11.0583,4.49,35.98
14.09.2012,11.96496,17.56,9.654,0,17.675,44.405,6.7615,0.17093,5.32002,6.088,4.313,15.55,14.82,8.00457,10.22,1.834,12.28,47.00,1.972,30.272,8.145,89.49,2.25,0,13.385,19.54,1.04009,36.15,16.75,1.84579,6.48059,1.848,11.4488,4.58,36.78
21.09.2012,12.075,17.21,9.385,0,18.725,50.65,6.62991,0.17556,5.28579,5.932,4.329,15.525,15.64,8.52536,10.625,1.905,12.35,52.59,1.965,30.232,7.992,99.38,2.152,0,12.365,19.555,0.99825,38.62,16.729,1.84579,6.43938,1.939,11.2214,4.649,37.145
28.09.2012,11.45004,16.03,8.726,0,18.13,44.29,6.18758,0.15849,5.25001,5.852,4.295,14.95,15.35,7.24121,10.125,1.636,11.015,51.40,1.871,28.224,7.54,96.63,2.132,0,11.17,17.95,0.92435,36.895,15.487,1.71453,5.97059,1.671,10.2575,4.22,36.18
05.10.2012,12.05001,17.12,8.813,0,19.175,46.40,6.29588,0.14325,5.11779,6.06,4.38,15.45,15.40,7.34465,10.425,1.776,11.515,53.80,2.056,30.296,7.682,99.96,2.162,0,11.38,19.545,0.81295,38.00,15.549,1.71371,6.24362,1.664,10.4948,4.30,37.765
12.10.2012,11.88001,16.98,8.342,0,18.68,43.185,6.00235,0.11972,4.56712,5.904,4.53,15.40,15.45,7.02362,9.916,1.569,11.535,51.48,2.002,29.976,7.961,97.29,2.044,0,11.425,18.61,0.71078,37.53,15.113,1.59968,5.91392,1.434,10.035,3.90,36.49
19.10.2012,11.54496,17.07,8.186,0,18.60,49.00,6.52667,0.13447,4.72735,5.89,4.639,16.33,15.48,7.34822,10.52,1.532,11.945,50.60,1.991,31.84,8.69,97.41,2.173,0,12.555,19.42,0.71296,37.13,16.00,1.61363,6.02726,1.485,10.4799,4.094,37.54
26.10.2012,11.59,16.44,8.024,0,18.60,46.875,6.36168,0.13898,4.80046,5.86,4.59,16.55,15.25,7.07712,10.65,1.573,11.91,52.25,1.99,31.856,8.753,97.32,2.118,0,12.01,19.785,0.68198,36.615,15.451,1.54636,5.89332,1.441,10.0845,4.161,37.825
